mtime,stream_id,AR,B,BE,BF,CN,CR,DQ,FQ,HV,PT
2021-11-01T02:15,Qd,17020,7005,2841,20676,16133,14640,19052,14771,14302,19527
2021-11-01T02:15,Qs,15977,20154,10404,15252,12069,2583,10088,5490,7889,8242
2021-11-01T02:15,RX,128,13101,14403,172,3151,2951,7262,13002,13927,8817
2021-11-01T02:15,Rb,17805,3607,16968,15452,13510,15611,9044,3202,16359,20484
2021-11-01T02:15,Rl,536,10839,5436,16077,22423,8929,2460,25189,22840,16126
2021-11-01T02:15,Rs,1492,16648,9495,402,10378,813,13850,18892,15949,6920
2021-11-01T02:15,Rt,9069,7390,9674,8214,4309,4576,13401,16876,13951,9357
2021-11-01T02:15,Ry,2262,21109,18330,19254,131,17701,3418,25400,15295,31918
2021-11-01T02:15,U9,17496,13916,18126,22129,6108,1352,5725,17500,10066,20567
2021-11-01T02:15,Ur,13279,4311,15592,12388,14413,9654,759,4998,2608,21193
2021-11-01T02:15,Vy,18592,4362,3431,5012,2105,4384,10867,20529,12549,26568
2021-11-01T02:15,W5,21301,5917,14472,5579,9720,3352,18865,7821,13638,3420
2021-11-01T02:15,Wd,4884,11101,8299,856,20024,16791,23266,14653,4716,16769
2021-11-01T02:15,Wi,1742,2190,17056,10989,15159,4829,12444,10573,20764,6449
2021-11-01T02:15,Ze,6581,6690,3116,9368,1204,12742,6464,15514,1690,5947
2021-11-01T02:15,Zw,10205,8401,19263,19451,13301,17704,4250,1047,14716,9761
2021-11-01T02:15,af,10412,220,6382,11481,10795,12097,13180,18118,9929,6563
2021-11-01T02:15,at,6071,1311,3869,6138,10293,8749,1456,15339,6392,9292
2021-11-01T02:15,bc,16494,19383,16928,22645,5364,17187,11787,22902,19890,30657
2021-11-01T02:15,bo,15871,19582,9805,5086,549,9291,14099,2207,24617,16946
2021-11-01T02:15,c4,8184,2723,22241,477,3304,16505,7299,14338,5414,20472
2021-11-01T02:15,ds,15747,15351,4326,21541,15798,2905,159,610,12272,4209
2021-11-01T02:15,e1,12897,2699,3666,13612,4535,8704,4063,3810,15585,10062
2021-11-01T02:15,en,9248,7525,16801,17977,2992,346,12591,10646,2090,9534
2021-11-01T02:15,ep,17560,7890,24471,10506,13559,4221,21887,610,19976,11692
2021-11-01T02:15,fg,18221,8071,18524,18224,9271,14257,701,13568,10354,21071
2021-11-01T02:15,fv,20151,2808,3093,2774,1866,12031,13016,17379,1799,5316
2021-11-01T02:15,fz,21392,9665,25027,17733,3838,7528,9595,22071,23242,1278
2021-11-01T02:15,g3,12197,15068,19836,20960,1766,18167,14777,25470,23329,30840
2021-11-01T02:15,go,19577,13335,13362,12457,8218,5268,18239,18540,6119,10908
2021-11-01T02:15,gt,18368,16844,2382,23420,2436,10480,13291,5887,14803,22992
2021-11-01T02:15,gw,18260,503,6477,588,10604,13225,15774,17984,10622,6947
2021-11-01T02:15,ho,9197,3384,6321,19186,12328,483,7914,15666,10346,7455
2021-11-01T02:15,hv,15038,6106,22725,21223,2352,15721,22149,24163,7403,14113
2021-11-01T02:15,ju,3172,14631,4802,10031,3008,3687,13196,14885,3205,4290
2021-11-01T02:15,jv,8984,5099,7171,2462,3560,4213,6867,7154,13231,26780
2021-11-01T02:15,ko,5584,17953,22313,13873,20429,13251,17904,21839,20169,26028
2021-11-01T02:15,ky,15598,23952,3796,22461,5939,13536,1484,15128,12817,4791
2021-11-01T02:15,l3,6403,9572,9097,17946,3277,4105,9073,15326,9670,8626
2021-11-01T02:15,l5,18963,8745,1894,15642,7728,18441,2674,15632,7977,30935
2021-11-01T02:15,m8,6639,15144,1477,28113,4171,9302,15942,3749,2266,21932
2021-11-01T02:15,n6,15523,18090,11342,5490,13230,10292,8709,3169,4869,26021
2021-11-01T02:15,np,14274,5710,74,3196,4770,11986,11213,6021,3914,35
2021-11-01T02:15,o2,823,6049,9755,4621,13088,11235,1338,21651,16449,23554
2021-11-01T02:15,o6,13956,13504,11331,1775,11711,5998,452,12093,13743,12873
2021-11-01T02:15,p8,4293,19932,795,24810,12800,10165,657,3530,4233,13185
2021-11-01T02:15,ps,8428,9580,10465,14642,11042,12024,6397,8826,12041,23494
2021-11-01T02:15,pu,20943,14094,18187,5698,10841,9822,12640,23526,6988,29966
2021-11-01T02:15,px,3217,14370,18260,24117,9000,520,10560,14233,16848,5965
2021-11-01T02:15,pz,9075,9599,1209,13613,9806,9806,15419,15066,18043,20304
2021-11-01T02:15,q5,6718,18594,4896,1199,12446,9189,11150,15584,8003,23660
2021-11-01T02:15,qz,15497,7254,13053,16887,2246,3986,6484,7988,15494,12176
2021-11-01T02:15,t2,11334,15904,729,13811,3770,8077,6816,11063,4126,2416
2021-11-01T02:15,tz,15223,2523,3450,8292,5426,12593,3,19237,16579,22235
2021-11-01T02:15,v3,19114,5733,7703,10476,6597,848,19501,23065,13594,9312
2021-11-01T02:15,z2,11780,1511,1473,5152,3071,7922,6201,11849,5123,21099
2021-11-01T02:20,AB,19050,23616,2558,19833,23344,11338,5222,21270,19180,1357
2021-11-01T02:20,Ax,33692,22574,7952,9450,26770,22204,198,18532,21152,23214
2021-11-01T02:20,BF,15661,10561,8329,21716,9514,11619,9393,15648,808,890
2021-11-01T02:20,Bx,16581,18995,10476,8067,537,15801,3245,1303,17274,11233
2021-11-01T02:20,C8,24021,7604,3468,1380,2865,4286,10754,12202,16459,4421
2021-11-01T02:20,CL,29477,16372,3427,743,20532,9929,4855,11936,7927,12624
2021-11-01T02:20,Ct,2048,6001,3111,9853,1169,10770,6813,30,14990,1984
2021-11-01T02:20,Cx,25753,8694,6113,19964,9727,18072,13290,13978,3501,18985
2021-11-01T02:20,E2,29732,8704,9112,6455,19260,17384,3920,10998,11564,1993
2021-11-01T02:20,E5,9900,4261,2619,5331,10814,721,8961,7843,3030,6774
2021-11-01T02:20,EF,28166,9885,1602,30136,6170,7423,2028,4912,3948,10933
2021-11-01T02:20,EM,14439,1703,2766,15557,25244,27715,1770,20269,12084,14597
2021-11-01T02:20,EY,7004,9269,6308,3613,17484,5279,10084,2055,2266,138
2021-11-01T02:20,Ea,28815,16320,7833,4276,5247,8822,12377,6755,19160,3819
2021-11-01T02:20,Eb,5978,10501,8270,8787,25931,30311,10901,18027,2464,4235
2021-11-01T02:20,Es,27864,9431,1467,14448,2330,20434,8418,2983,10401,11547
2021-11-01T02:20,F1,19325,5245,2074,6185,10166,18744,11845,8319,11991,2479
2021-11-01T02:20,FR,11179,15709,6185,1957,22994,10595,14370,12974,5561,580
2021-11-01T02:20,Gm,5344,9070,5302,24868,19766,14213,6710,5265,16637,20898
2021-11-01T02:20,Hk,13173,8734,1338,6144,737,14606,1822,970,4650,7295
2021-11-01T02:20,Hl,12966,6350,7886,2198,6218,25808,9394,2473,11269,5028
2021-11-01T02:20,I1,30645,22417,2357,4169,7113,10565,8200,22172,18529,2037
2021-11-01T02:20,JZ,21588,13160,8001,3677,202,10261,5092,7922,13860,14209
2021-11-01T02:20,Jl,30896,3972,235,7774,20275,13687,9430,5497,2365,5196
2021-11-01T02:20,KO,16941,15985,4591,12611,5808,218,3282,416,6904,2483
2021-11-01T02:20,Kf,7895,18013,9064,9114,13467,27166,6549,3011,1853,8320
2021-11-01T02:20,L1,26120,12706,5828,19795,17162,5106,1187,7292,1674,16572
2021-11-01T02:20,LM,24720,16628,8670,12039,7826,12029,5399,14287,14373,4088
2021-11-01T02:20,Mf,2587,508,1935,17737,12528,12818,4539,11995,231,3082
2021-11-01T02:20,Ms,24678,13240,3512,16128,18680,28521,7666,4990,7106,19951
2021-11-01T02:20,NX,20087,27339,4658,13106,30255,12359,12773,22357,7274,4919
2021-11-01T02:20,Na,31049,27759,4905,24714,12304,37243,13421,15358,15760,16145
2021-11-01T02:20,Nt,5668,15756,3367,20089,20819,24473,5509,2972,5556,4712
2021-11-01T02:20,O3,1076,4000,11433,23306,30662,19757,14625,14653,24293,9496
2021-11-01T02:20,O8,18363,28419,7697,5027,21593,23853,6975,1828,20661,13497
2021-11-01T02:20,Oi,20575,5033,5308,24761,31738,34839,1478,2949,21415,7121
2021-11-01T02:20,Or,14119,12573,3191,5591,8170,3040,6315,9181,14284,7269
2021-11-01T02:20,Os,21566,12341,4474,14527,823,23503,8734,594,4891,15581
2021-11-01T02:20,PV,4138,2824,2710,1940,5665,3964,7166,4455,11613,12931
2021-11-01T02:20,Pc,31915,10607,3510,19916,6948,7890,7069,18025,6551,6571
2021-11-01T02:20,Pu,38492,19434,1291,12808,24856,15363,1738,11362,17730,17631
2021-11-01T02:20,Q6,28733,27076,373,6221,20361,33915,11741,11023,13050,2036
2021-11-01T02:20,Q7,9444,8094,1869,13706,709,24634,10154,12320,2223,3503
2021-11-01T02:20,QS,26397,14812,4465,5298,22612,21965,120,4257,13850,17366
2021-11-01T02:20,Qd,39469,28001,11105,10956,22030,30495,17192,9266,15156,22463
2021-11-01T02:20,Qs,34391,1942,4301,19402,14568,3205,2752,3665,10855,1909
2021-11-01T02:20,RX,3719,17377,3927,4808,13133,18705,12560,15082,7139,8684
2021-11-01T02:20,Rb,29214,11864,7494,1127,11253,16669,5798,13376,18343,25513
2021-11-01T02:20,Rl,21170,1531,3235,15701,895,6183,8881,340,15644,17989
2021-11-01T02:20,Rs,22120,441,8067,14933,10837,11608,8960,15247,12998,15209
2021-11-01T02:20,Rt,8846,25609,7251,281,6551,15226,10863,11247,13542,22734
2021-11-01T02:20,Ry,2495,3044,4999,14926,4210,19853,6833,904,17519,8982
2021-11-01T02:20,U9,20565,17381,5397,26646,12109,3128,11008,17443,11732,9882
2021-11-01T02:20,Ur,29735,1944,6060,26794,16215,27228,13656,18776,12829,23362
2021-11-01T02:20,Vy,13033,10633,9790,5961,19563,10145,413,12228,5303,18022
2021-11-01T02:20,W5,1346,15333,2128,19837,27601,27897,714,9444,10875,6710
2021-11-01T02:20,Wd,28140,12144,278,10120,10608,2316,14538,11894,6850,15439
2021-11-01T02:20,Wi,18294,13737,4975,21204,9520,28506,282,6925,3199,11196
2021-11-01T02:20,Ze,9021,13513,5796,6558,19234,1349,11025,13148,16002,6729
2021-11-01T02:20,Zw,4057,13598,2783,11033,14304,3612,7630,13884,19137,18871
2021-11-01T02:20,af,866,465,9021,11408,25643,28021,4070,16746,326,14298
2021-11-01T02:20,at,5346,7119,3024,16973,1167,2552,3553,12230,16461,16326
2021-11-01T02:20,bc,13371,24568,9090,4756,24366,18567,6678,20920,17635,9259
2021-11-01T02:20,bo,31234,4055,6987,20438,6242,16715,8610,6778,4425,18364
2021-11-01T02:20,c4,22572,23069,8782,6366,22773,19366,4907,13331,11560,15707
2021-11-01T02:20,ds,8823,2667,5876,23219,28251,36774,3651,6282,18699,26522
2021-11-01T02:20,e1,16650,28697,11400,5211,28243,18761,17454,6280,17091,22890
2021-11-01T02:20,en,21803,16486,10434,27128,13278,18077,5951,19155,20485,12530
2021-11-01T02:20,ep,28784,9306,1951,14690,6559,20793,12113,1829,10429,3159
2021-11-01T02:20,fg,497887,497887,497887,497887,497887,497887,497887,497887,497887,497887
2021-11-01T02:20,fv,21404,14393,497,14738,11858,30503,9498,14331,16160,24185
2021-11-01T02:20,fz,21974,8273,6879,479,17693,13051,11723,11762,15389,5799
2021-11-01T02:20,g3,24356,14734,7040,21450,14194,26725,13822,11857,10781,20991
2021-11-01T02:20,go,6906,18148,3171,16104,17904,27979,5954,16123,10497,12302
2021-11-01T02:20,gt,40083,24035,4233,24380,15430,38941,1776,23246,1831,25818
2021-11-01T02:20,gw,2022,16015,5443,23273,6371,19333,6188,3861,6009,13177
2021-11-01T02:20,ho,17379,19204,9937,9384,24506,2186,602,7207,6406,11605
2021-11-01T02:20,hv,29453,23414,12312,1883,17491,3998,15166,19455,27109,25773
2021-11-01T02:20,ju,42759,15413,4238,29226,24331,1209,9120,20415,433,9223
2021-11-01T02:20,jv,10443,16613,2864,21155,17958,21881,9856,11809,1929,663
2021-11-01T02:20,ko,18369,17994,1460,19352,22020,27502,1376,18498,5837,811
2021-11-01T02:20,ky,25481,18906,5052,15721,9728,976,12061,14973,17772,4825
2021-11-01T02:20,l3,17889,3878,3909,11998,2654,8704,5897,354,10321,12082
2021-11-01T02:20,l5,15479,13764,2158,16994,15677,18035,3632,6940,1508,5965
2021-11-01T02:20,m8,32640,4500,3087,15745,22522,21505,9261,6234,13406,3551
2021-11-01T02:20,n6,20776,4827,1362,6570,13752,4134,10535,16588,11875,14718
2021-11-01T02:20,np,4447,4401,6771,10,23454,31292,2820,10333,2643,13044
2021-11-01T02:20,o2,19560,3140,8172,727,3539,13218,2728,6617,13483,6896
2021-11-01T02:20,o6,1055,10053,470,5667,17000,24594,9088,4540,13146,3466
2021-11-01T02:20,p8,1600,6090,7633,8594,3008,29475,11734,14546,2588,6568
2021-11-01T02:20,ps,4507,24241,216,4826,7805,3114,2146,6227,444,20676
2021-11-01T02:20,pu,24317,18179,1563,3824,201,11590,9862,9992,12662,6894
2021-11-01T02:20,px,22879,17852,4907,12721,26822,25141,1026,7497,16675,21055
2021-11-01T02:20,pz,5963,6723,6044,724,7817,21524,6140,3146,1550,16628
2021-11-01T02:20,q5,15898,1533,4661,680,20836,23920,7817,655,1852,13615
2021-11-01T02:20,qz,18544,6613,8848,17516,13567,18683,12412,12509,20540,2107
2021-11-01T02:20,t2,25590,28496,899,11761,1204,5169,12723,3629,6374,1332
2021-11-01T02:20,tz,35868,11123,476,11348,1734,4864,16049,17972,10300,10440
2021-11-01T02:20,v3,21327,8869,6566,16954,16070,10209,10617,8240,13602,11741
2021-11-01T02:20,z2,8178,23424,8138,20346,1599,5606,4649,13973,5856,6299
2021-11-01T02:25,AB,31171,6890,12032,13047,21811,831,12711,14680,17241,14670
2021-11-01T02:25,Ax,22635,2284,8354,6275,20526,10186,18028,8945,889,14761
2021-11-01T02:25,BF,15204,18191,5723,21053,8407,1161,13860,5619,793,1584
2021-11-01T02:25,Bx,7747,20146,9083,21663,21160,20833,17197,9473,4035,20368
2021-11-01T02:25,C8,27728,37675,1044,18457,19207,18661,14614,17513,8793,9140
2021-11-01T02:25,CL,6584,24615,726,21204,15505,13159,14323,19513,2604,7068
2021-11-01T02:25,Ct,25689,7373,11719,24787,983,13662,15180,11182,1279,15539
2021-11-01T02:25,Cx,14950,38521,16444,865,24140,11898,11773,5650,7858,19829
2021-11-01T02:25,E2,18384,2740,7914,26705,8908,15715,20397,14062,2121,9497
2021-11-01T02:25,E5,4367,26233,5892,23544,7027,13947,3104,18138,10155,12316
2021-11-01T02:25,EF,12244,37722,7902,19780,9597,21314,23810,19158,16023,7079
2021-11-01T02:25,EM,17394,38769,14183,9562,17836,15027,766,16630,209,20154
2021-11-01T02:25,EY,11323,6936,15077,15451,6104,24590,7284,25073,10073,12497
2021-11-01T02:25,Ea,10949,31340,274,10736,6049,5585,8821,21526,7376,9446
2021-11-01T02:25,Eb,13958,25092,2694,9328,12607,9675,240,14458,10081,9149
2021-11-01T02:25,Es,3475,8150,6053,14527,15452,8696,12110,15960,4825,5572
2021-11-01T02:25,F1,388,9524,852,11393,6319,21542,18714,25500,5444,20238
2021-11-01T02:25,FR,804,17539,3266,17728,1824,8514,12648,4900,9384,21695
2021-11-01T02:25,Gm,15662,28624,7902,6284,17640,17370,18446,13009,10031,18224
2021-11-01T02:25,Hk,29415,16194,3025,20492,9847,10720,11932,9170,2791,23603
2021-11-01T02:25,Hl,10328,16032,3746,11887,4591,9847,12191,8022,4556,13879
2021-11-01T02:25,I1,20973,9772,3222,2654,4575,404,10266,18049,3881,20946
2021-11-01T02:25,JZ,4555,28897,7425,3488,7673,25660,11947,11353,13623,3836
2021-11-01T02:25,Jl,21507,3676,2904,25469,19460,680,19207,10480,6382,17836
2021-11-01T02:25,KO,19009,23334,7567,1843,15073,13879,12947,6389,4053,2953
2021-11-01T02:25,Kf,14227,12232,2412,5262,1860,12766,5799,20349,2430,7285
2021-11-01T02:25,L1,10949,12206,8877,4822,23173,24304,13369,18041,3158,17444
2021-11-01T02:25,LM,14784,23815,7383,4125,19215,9569,8079,13850,12356,9794
2021-11-01T02:25,Mf,4039,30357,15226,652,19716,24831,8997,6219,10378,21783
2021-11-01T02:25,Ms,19243,4097,1850,5635,15797,1114,9410,9182,17236,8988
2021-11-01T02:25,NX,468,13373,10315,14474,8609,9535,7187,12879,757,4000
2021-11-01T02:25,Na,6427,8404,7433,18237,5824,12562,23047,5162,10303,14564
2021-11-01T02:25,Nt,17745,7344,2796,3717,14047,13118,1813,16496,6786,20414
2021-11-01T02:25,O3,15495,13895,2463,6624,17177,6662,3045,12350,6882,17411
2021-11-01T02:25,O8,15858,24209,6213,15390,18841,9209,15920,4825,12851,13731
2021-11-01T02:25,Oi,15125,10704,10869,12785,4536,21316,7500,13532,1541,459
2021-11-01T02:25,Or,7200,13781,6294,13848,7348,10840,17214,10576,11293,8199
2021-11-01T02:25,Os,18975,9800,11558,13462,10945,17762,8680,14584,7470,14193
2021-11-01T02:25,PV,9223,30125,589,8137,14859,2860,19626,14933,5388,4996
2021-11-01T02:25,Pc,12310,20785,5164,12917,16320,15418,11236,17700,13546,14565
2021-11-01T02:25,Pu,12193,18070,1852,19834,18553,21251,1979,1059,13061,19168
2021-11-01T02:25,Q6,19523,23951,2661,18350,9841,7802,6220,7800,9254,20186
2021-11-01T02:25,Q7,5192,17941,3579,8018,8210,5679,8590,14057,4995,7453
2021-11-01T02:25,QS,7124,29042,2125,5716,11331,22625,6239,3514,2962,16527
2021-11-01T02:25,Qd,16193,21898,7481,8210,13409,14618,13483,4798,5191,16878
2021-11-01T02:25,Qs,11653,6917,3849,9597,2130,13631,10288,613,9233,10890
2021-11-01T02:25,RX,2366,25424,9663,7029,14112,11522,16133,7663,10090,2323
2021-11-01T02:25,Rb,18241,314,3810,5119,656,18872,14657,6688,11669,16565
2021-11-01T02:25,Rl,10214,20188,5141,11582,14777,16378,14804,11729,10619,3662
2021-11-01T02:25,Rs,29516,30227,7688,6851,12911,19193,25021,19620,16656,4607
2021-11-01T02:25,Rt,19446,22572,5456,10761,8798,15148,7624,8855,10927,8012
2021-11-01T02:25,Ry,8358,26245,4056,7079,9063,7657,13075,20104,771,3287
2021-11-01T02:25,U9,13574,36026,14309,27297,20797,7088,18890,14925,2855,978
2021-11-01T02:25,Ur,7360,3695,7110,24307,3548,3956,2132,24176,17239,2285
2021-11-01T02:25,Vy,30062,28917,6656,8730,22359,17374,16293,2641,15030,26527
2021-11-01T02:25,W5,1355,10449,2411,13930,3863,18864,17530,16222,3155,4943
2021-11-01T02:25,Wd,2420,9123,6048,12795,17190,5091,11325,12723,11971,13796
2021-11-01T02:25,Wi,17830,6467,4878,21107,6925,21221,17684,15323,16661,8576
2021-11-01T02:25,Ze,497887,497887,497887,497887,497887,497887,497887,497887,497887,497887
2021-11-01T02:25,Zw,4184,16094,4114,17321,7746,734,19332,16954,76,15944
2021-11-01T02:25,af,18304,11917,15312,5067,14627,24476,17180,18806,1008,6764
2021-11-01T02:25,at,16354,24366,5124,17027,5009,14752,526,8609,4425,2530
2021-11-01T02:25,bc,161,21259,8127,23526,7121,21855,19548,65,9948,13395
2021-11-01T02:25,bo,5414,25188,9162,28077,8308,24684,7341,3777,909,23429
2021-11-01T02:25,c4,2458,32696,11805,8956,8560,23852,10701,9958,6240,5759
2021-11-01T02:25,ds,22677,1446,12256,1824,19015,13104,11783,9595,4906,3690
2021-11-01T02:25,e1,11725,32519,3067,13183,153,4835,5735,3156,10197,20271
2021-11-01T02:25,en,17639,325,10523,19641,13716,11414,1635,13673,7741,11537
2021-11-01T02:25,ep,24365,2791,460,8140,18670,3383,17978,3191,10083,12504
2021-11-01T02:25,fg,20640,13606,7717,21379,15587,8538,13687,21139,5284,3611
2021-11-01T02:25,fv,21276,20792,381,10458,12200,10464,4990,4446,6345,15449
2021-11-01T02:25,fz,15392,9487,5345,5640,161,899,9905,1170,5171,14300
2021-11-01T02:25,g3,26995,25719,16480,17192,10551,5505,3139,16285,2270,7237
2021-11-01T02:25,go,32673,1780,6852,25903,24657,26773,11760,10952,6633,25021
2021-11-01T02:25,gt,14496,23181,2654,9124,10367,9615,4743,1867,5661,17388
2021-11-01T02:25,gw,19657,8545,9580,5549,17183,22529,3692,4210,14797,11486
2021-11-01T02:25,ho,7747,10841,12220,6102,4904,13776,20917,715,2525,18874
2021-11-01T02:25,hv,4203,4767,14117,8380,3672,5818,10180,21155,2546,4281
2021-11-01T02:25,ju,10286,26503,2550,1221,3907,3943,7436,6037,11738,2135
2021-11-01T02:25,jv,22109,21137,2450,15762,8667,13941,8398,14223,4448,8289
2021-11-01T02:25,ko,22049,12537,10561,6493,12230,17734,7718,7802,4177,7294
2021-11-01T02:25,ky,1199,15621,6824,18709,7725,5699,16789,10655,8998,7221
2021-11-01T02:25,l3,17151,36364,12311,8666,6752,1028,13735,8423,14652,9741
2021-11-01T02:25,l5,27527,34095,14437,100,8772,18024,6794,1236,11803,16595
2021-11-01T02:25,m8,11288,3211,4399,10669,12655,11456,630,13966,4868,6227
2021-11-01T02:25,n6,16052,26725,11320,22344,24494,15084,23769,1020,1256,21151
2021-11-01T02:25,np,17679,5395,3758,20593,13337,4227,12605,15320,1060,12578
2021-11-01T02:25,o2,25267,8791,9508,8138,9765,18289,8514,22990,11712,2625
2021-11-01T02:25,o6,4407,3217,12194,14600,8365,16246,12969,5464,2156,3715
2021-11-01T02:25,p8,23842,29646,14853,3811,24162,24871,19733,21893,5813,10836
2021-11-01T02:25,ps,11569,21768,109,14859,5429,12931,10508,15547,3937,3738
2021-11-01T02:25,pu,25431,36345,965,1024,8098,23405,24275,22527,10854,11688
2021-11-01T02:25,px,1487,7986,3816,548,8275,17186,2102,20644,6402,16948
2021-11-01T02:25,pz,14831,12677,1440,17383,3493,4178,13650,2047,639,4005
2021-11-01T02:25,q5,13439,16825,2490,11428,19665,9527,6593,6864,5544,6651
2021-11-01T02:25,qz,27313,34587,14991,7112,23619,10224,5307,26314,8805,1112
2021-11-01T02:25,t2,2061,2843,1057,20467,8503,4546,521,2705,7060,271
2021-11-01T02:25,tz,32358,31250,798,17439,23734,18741,15829,4022,3563,21948
2021-11-01T02:25,v3,6283,21195,3448,11167,11081,3156,15037,21345,9645,10977
2021-11-01T02:25,z2,23070,6327,12661,6795,115,16908,20569,26197,4648,18251
2021-11-01T02:30,AB,13413,24046,5080,17918,31332,6164,14746,32381,20391,1583
2021-11-01T02:30,Ax,10036,10882,4929,3798,16007,5788,4949,15866,28495,23004
2021-11-01T02:30,BF,945,7659,7333,15152,8573,13211,20985,29008,33705,21249
2021-11-01T02:30,Bx,8889,11840,3757,21586,18522,24859,1582,25969,6739,14904
2021-11-01T02:30,C8,3141,4353,736,14556,3400,16907,22753,10928,7312,11522
2021-11-01T02:30,CL,8871,17180,5741,5562,27868,8044,13137,16266,20311,17911
2021-11-01T02:30,Ct,7846,22034,4274,14249,24165,13284,21405,26926,8953,6722
2021-11-01T02:30,Cx,7922,11902,6426,17070,708,10725,13584,3327,10999,14904
2021-11-01T02:30,E2,3889,12693,7405,6391,10697,1642,8180,20295,23667,1297
2021-11-01T02:30,E5,9222,14157,8613,20138,296,22604,10621,7386,1504,6807
2021-11-01T02:30,EF,468,828,15420,7842,5853,805,15330,14038,23692,20962
2021-11-01T02:30,EM,7819,15477,18089,924,4409,12435,107,4866,7247,618
2021-11-01T02:30,EY,1538,6141,15221,4573,2961,7142,10636,10636,3420,5236
2021-11-01T02:30,Ea,7928,12073,24119,1163,19559,8377,5988,10444,4477,8176
2021-11-01T02:30,Eb,13998,21678,11580,16360,10077,5471,12558,15192,17689,15656
2021-11-01T02:30,Es,6343,14611,22375,4090,13633,14117,19892,13455,32436,21282
2021-11-01T02:30,F1,2019,20089,436,5772,15088,9148,13804,24587,28848,12159
2021-11-01T02:30,FR,497887,497887,497887,497887,497887,497887,497887,497887,497887,497887
